"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCH29","OUT049",1769.9425838615
"FDD48","OUT049",1830.53050904188
"FDC17","OUT045",3584.60701856818
"DRH49","OUT027",2282.68770317655
"FDN44","OUT018",2289.13918865283
"FDC29","OUT045",1712.36635179353
"DRK01","OUT019",269.110584167253
"FDD48","OUT017",1945.6050155013
"FDB59","OUT013",3038.3391941286
"FDY45","OUT010",868.558843280293
"FDX60","OUT035",1183.11019990349
"FDT09","OUT010",435.079438813085
"DRB24","OUT018",2342.8645040497
"FDL13","OUT035",3982.86921686142
"FDN16","OUT035",1624.01979344455
"FDK57","OUT013",1860.97911648103
"FDO22","OUT027",2318.75138852096
"FDC57","OUT010",614.905913505428
"FDZ13","OUT027",1642.29588321823
"FDW27","OUT013",2457.05566149281
"FDX10","OUT049",724.910117709468
"FDY08","OUT018",1894.06827842562
"FDA49","OUT017",1245.66995745154
"FDC32","OUT018",1256.75376717573
"FDO04","OUT035",880.713874806458
"NCZ54","OUT013",2409.71964309982
"FDY40","OUT045",722.367377568234
"FDW36","OUT045",1376.22635323127
"FDE11","OUT017",3239.97904553085
"DRE37","OUT045",2893.62423992026
"NCK19","OUT017",3140.58804064275
"FDT19","OUT035",2910.0798878738
"FDE56","OUT045",934.889175561143
"FDZ57","OUT010",388.270033331227
"FDB35","OUT035",1662.71257977981
"FDF09","OUT010",201.465556290052
"FDO34","OUT046",2452.62022889435
"FDA55","OUT046",3880.89446932475
"NCM18","OUT035",1139.23991459782
"FDJ20","OUT019",278.489103638885
"DRQ35","OUT019",311.670992376771
"FDG02","OUT013",2997.19910054647
"NCU29","OUT018",2187.98416465816
"FDL27","OUT027",2323.02363369045
"NCA54","OUT035",3066.5338914019
"FDJ32","OUT035",1105.44335414006
"FDB21","OUT019",595.088532889201
"FDR46","OUT035",2807.1451322209
"FDZ32","OUT046",1889.55978570927
"DRF36","OUT017",3294.0257592639
"NCU54","OUT017",3490.05235291529
"NCI31","OUT017",680.869758585071
"DRA59","OUT035",2960.03173786437
"NCC55","OUT045",646.725141028009
"FDE44","OUT018",665.46396168719
"NCN26","OUT018",1656.27247984389
"FDC11","OUT049",1309.46415599077
"FDV24","OUT035",2495.27755221111
"FDR40","OUT019",248.213960267729
"NCQ17","OUT049",2726.12564376892
"FDC46","OUT045",2810.72010062008
"NCM18","OUT046",1003.83766703147
"FDK16","OUT046",1595.8848888644
"FDI28","OUT017",1291.3501277032
"FDS11","OUT018",3291.17371787921
"DRD13","OUT046",974.028400813415
"FDL36","OUT035",1504.69211516767
"FDI27","OUT013",758.62491145847
"FDJ53","OUT019",282.225079203503
"FDS44","OUT045",3963.65636626031
"FDE28","OUT046",3456.83216965799
"FDQ33","OUT018",2341.36608795103
"FDB37","OUT017",4159.95869513576
"FDQ31","OUT045",1426.87484603227
"NCQ05","OUT046",2453.3368079102
"FDE10","OUT013",2014.29155734256
"FDF38","OUT017",651.197912837291
"FDE50","OUT019",540.109171815342
"DRG37","OUT010",467.622716928868
"NCH06","OUT049",3697.40982911883
"FDY14","OUT045",4395.18322859975
"FDO27","OUT017",2000.87489273244
"FDQ19","OUT049",4281.30457137185
"FDZ26","OUT019",614.196055915004
"FDN51","OUT013",4267.0279780007
"FDK20","OUT035",1970.97913025345
"FDD40","OUT018",2365.10656347252
"DRI25","OUT018",785.5985051814
"FDH56","OUT017",1945.27706018995
"FDI36","OUT027",5280.28521448337
"DRH11","OUT018",1073.21976892113
"NCV18","OUT017",1637.77958971522
"DRI01","OUT049",2977.9156316279
"DRE48","OUT049",3000.21914582045
"FDS51","OUT035",1043.95645006923
"FDM38","OUT017",1049.85101501578
"FDB60","OUT027",5018.93208898215
"FDY58","OUT035",3978.45867634252
"FDY22","OUT045",2538.25756906168
"FDF11","OUT027",5856.9803049069
"FDZ51","OUT035",1620.76348869672
"FDQ45","OUT017",3165.54247004202
"FDF17","OUT035",3085.73604691901
"NCF31","OUT027",3650.83236540413
"FDA37","OUT013",1798.14485338789
"FDO51","OUT046",821.882927770423
"FDF34","OUT013",2994.37987463765
"FDD57","OUT018",1184.40747783332
"FDO37","OUT046",4156.60817235108
"FDR49","OUT049",823.871189409586
"FDS39","OUT049",2421.15875604566
"FDI48","OUT027",1595.93540411634
"DRM35","OUT049",3187.8422866267
"FDV57","OUT035",3274.46095628809
"FDZ55","OUT013",2406.05881097511
"FDI28","OUT035",1224.51286995327
"FDS21","OUT045",975.557469318124
"FDT34","OUT013",1776.44192363232
"DRI25","OUT035",870.568236523673
"FDT47","OUT010",364.93610395048
"DRH39","OUT045",1277.47136426175
"NCD54","OUT045",2019.95666641095
"FDU16","OUT027",2465.99946304414
"NCW29","OUT045",1637.44529061127
"FDV25","OUT027",5696.04324478719
"FDM56","OUT035",1627.81339356387
"FDZ04","OUT027",1986.85366044159
"FDG59","OUT019",133.359739969413
"FDI56","OUT045",1351.36238571989
"FDS33","OUT035",1585.64390244565
"FDC23","OUT049",2723.19256508382
"FDT11","OUT049",3270.39871052612
"FDG17","OUT045",3935.37171613608
"FDZ44","OUT045",1658.86057790367
"FDJ52","OUT013",2465.26098081457
"DRI23","OUT046",2221.93943195388
"DRE15","OUT010",311.518891418555
"NCF07","OUT013",1486.08545505331
"NCR29","OUT049",890.063697492584
"FDE44","OUT019",172.78415330141
"FDT23","OUT035",1421.87843551847
"NCG06","OUT017",3821.46982070296
"NCU41","OUT010",629.698734523185
"FDH46","OUT017",1875.92487859794
"FDV31","OUT013",2904.35148787647
"NCT41","OUT027",4212.89945399863
"FDE22","OUT027",4367.48132099341
"FDC26","OUT045",1485.48929858904
"DRF51","OUT017",702.059400098708
"NCY53","OUT019",293.715820324257
"FDY21","OUT017",3222.362801506
"FDL27","OUT013",1097.32518561127
"FDZ34","OUT049",3223.68617572573
"NCF43","OUT010",501.352992957701
"FDC21","OUT035",1674.17394034684
"FDL26","OUT013",2701.77548433353
"FDT25","OUT010",308.824500827779
"NCR30","OUT046",1224.19267237577
"DRL23","OUT019",289.912030701775
"NCR05","OUT049",3416.96303553796
"NCE19","OUT018",800.266057610502
"FDY07","OUT035",757.874871093596
"FDB10","OUT017",3918.649024812
"FDP57","OUT013",1752.29556071097
"FDU48","OUT019",306.240476683033
"FDH48","OUT035",1405.08522524398
"FDO33","OUT035",2002.43166796453
"NCU29","OUT045",2364.51708776625
"FDW35","OUT046",858.816942745882
"FDH05","OUT010",742.159206182592
"FDP26","OUT049",1595.24165210474
"DRG27","OUT035",800.527286105084
"FDQ33","OUT046",2709.72250675846
"FDH20","OUT010",298.243029085471
"FDV14","OUT046",1402.03904512459
"DRD01","OUT046",822.318273215237
"NCI17","OUT049",1678.66323972652
"FDF39","OUT010",1106.44797108937
"FDX37","OUT046",1715.94790622396
"NCX17","OUT035",3568.24347324514
"FDN03","OUT013",4434.17599122807
"NCS41","OUT010",577.902075613617
"FDH34","OUT045",2811.10548445387
"NCX53","OUT018",1895.9581457699
"FDY31","OUT046",2464.12580000008
"FDD20","OUT017",2048.8622627613
"FDE51","OUT045",857.78139694744
"FDV27","OUT046",1571.33083193082
"FDF16","OUT035",2660.99096392953
"FDZ02","OUT049",1436.73706506629
"NCK05","OUT045",1069.16801833637
"FDM12","OUT027",5108.73276672946
"NCA05","OUT018",2188.42135469053
"FDX33","OUT045",2513.96873106239
"FDM25","OUT049",2937.39168302647
"FDE41","OUT018",1302.36653002835
"FDW14","OUT045",1350.37147476543
"NCD30","OUT046",1559.33193478362
"FDB23","OUT010",1065.84640791184
"FDF45","OUT046",991.247715437814
"FDW20","OUT017",2226.56798262185
"FDF47","OUT045",3258.71990465271
"NCR05","OUT019",491.889582388565
"DRB01","OUT046",3525.51897391944
"FDE36","OUT013",2643.1058959853
"FDU56","OUT049",3161.5357122923
"FDB23","OUT049",3741.59576561788
"FDN48","OUT049",1512.29676445315
"FDS43","OUT013",2909.0959433773
"NCN05","OUT013",2896.22286354723
"NCL53","OUT049",3490.98898695724
"FDL56","OUT046",1479.92243345721
"FDH17","OUT018",1249.20648870438
"FDP37","OUT046",2070.73041419613
"FDG09","OUT019",555.20274616243
"FDA55","OUT045",3996.96563765892
"FDX31","OUT049",3621.66603784806
"FDJ41","OUT045",3849.9171067936
"DRC24","OUT045",2772.83245881171
"FDQ21","OUT035",1902.70059310752
"NCT54","OUT045",1544.66046669691
"FDH08","OUT049",4398.07697543941
"FDY38","OUT018",3450.15401549906
"DRM11","OUT010",870.80465653077
"FDG32","OUT049",3075.23952377795
"NCH18","OUT046",3341.26842444049
"FDI20","OUT035",3803.93138628859
"FDA33","OUT018",2410.72772194734
"FDN45","OUT013",3296.65847014103
"FDT45","OUT010",215.31895998229
"FDR32","OUT035",4029.05632391439
"FDA48","OUT017",3712.20404231817
"FDN23","OUT017",2509.57630077628
"NCR18","OUT035",817.05021113335
"FDD45","OUT046",1538.093339979
"FDI22","OUT018",2938.435195752
"FDT09","OUT013",2251.31410458649
"DRC24","OUT027",4233.1297274718
"FDT39","OUT046",2395.0330925359
"FDX28","OUT045",1539.73737337822
"FDA50","OUT018",1306.42507027728
"FDT33","OUT027",4433.97279090865
"FDQ60","OUT049",1818.59414530083
"NCM19","OUT018",1633.91654824213
"FDF40","OUT046",3822.0340318997
"NCI30","OUT035",3859.00730460125
"FDK34","OUT049",4145.87753191285
"FDA38","OUT027",5961.12298967651
"FDT02","OUT045",611.799379911622
"FDC11","OUT017",1333.84980765201
"FDD08","OUT046",735.504139196293
"NCS29","OUT046",3980.98158437531
"DRI03","OUT010",559.117141061428
"FDK48","OUT035",1363.34926580581
"FDM52","OUT049",2652.19594220335
"FDP49","OUT035",1004.42567591447
"DRA24","OUT046",2285.45743477767
"NCJ43","OUT049",3320.76467333699
"FDE11","OUT045",2834.47597513621
"FDP01","OUT049",2108.60152697749
"FDQ59","OUT018",1288.84628572709
"FDA43","OUT019",470.149174485971
"FDL14","OUT017",2398.64693316948
"FDV50","OUT010",387.172929374851
"FDT01","OUT027",5902.27952768055
"NCC42","OUT035",2243.57672711239
"FDO28","OUT046",2028.06976059506
"FDD32","OUT019",251.179315805341
"FDV45","OUT035",3330.98189016407
"NCW17","OUT019",334.649172971597
"NCJ17","OUT027",2611.52736013524
"NCF18","OUT049",3411.01831550959
"FDP01","OUT045",2272.82430164508
"FDH24","OUT045",2278.54132322598
"FDI38","OUT027",6160.80339608056
"FDX03","OUT035",782.781904924926
"FDY28","OUT046",3682.21220529191
"FDN34","OUT018",2525.96635898606
"FDJ02","OUT045",2599.31374147411
"FDW40","OUT019",370.08169836194
"FDX03","OUT017",706.335598326381
"FDE17","OUT027",3793.60092781478
"FDT58","OUT046",2666.34873586415
"FDI38","OUT013",3622.82615021997
"FDW22","OUT035",4139.98183588181
"FDS15","OUT027",2918.21683849891
"NCX06","OUT013",2915.18442353527
"DRK47","OUT035",3703.00275747439
"FDC23","OUT027",4705.35090558353
"FDM56","OUT010",299.347643923347
"FDP21","OUT046",3521.32617233107
"FDP58","OUT046",3159.41260941449
"FDA27","OUT019",649.325077473089
"FDK41","OUT019",237.556772940025
"NCH42","OUT046",3928.38809641496
"FDG29","OUT045",651.747603711121
"FDW15","OUT018",2064.49633143071
"FDD28","OUT018",819.17446397782
"FDQ37","OUT049",3040.9926510093
"FDC23","OUT035",3218.9008657206
"FDV13","OUT035",1355.52064035832
"FDK33","OUT046",3415.80654963449
"FDO33","OUT013",2093.30136378655
"FDN21","OUT017",2639.34813850506
"NCW06","OUT027",5011.03154596414
"FDI38","OUT035",4436.53770847461
"FDC21","OUT027",2594.00664930356
"NCS05","OUT046",2188.87968266643
"NCN53","OUT049",814.163078732749
"FDV40","OUT010",328.349059835656
"FDG60","OUT017",4098.45115609605
"NCY30","OUT027",4816.5381824499
"FDM40","OUT045",2126.07918026515
"NCO30","OUT046",2636.22254646151
"FDK10","OUT046",3219.27388236763
"FDM36","OUT045",2643.3012327738
"FDN10","OUT013",1822.1316664654
"FDM46","OUT018",1442.71737527175
"FDX50","OUT049",1483.55412751328
"FDP33","OUT045",3716.8077772771
"FDO12","OUT045",2753.75019084538
"FDC28","OUT013",1777.65383836722
"FDO31","OUT045",1367.51648512629
"FDX45","OUT035",2855.36515663459
"FDV21","OUT049",2193.22966632956
"FDH04","OUT049",1395.7604496549
"NCG54","OUT013",2736.9073614134
"FDO13","OUT046",2559.367233945
"FDA09","OUT027",4770.52942567739
"FDC38","OUT017",2114.17072080302
"NCO42","OUT046",2062.52678831811
"FDL45","OUT049",2096.60431821422
"NCK31","OUT013",668.879286528339
"FDM39","OUT017",2598.4063482827
"FDC22","OUT010",569.731726313209
"FDF46","OUT046",2012.60607994713
"FDQ37","OUT045",2636.36678839164
"FDH41","OUT010",786.753170162537
"FDQ04","OUT046",777.9785583574
"NCQ02","OUT027",4661.0486234669
"FDJ57","OUT027",5027.82457212653
"NCE07","OUT049",2176.02851691932
"FDE56","OUT013",782.310327918349
"FDI20","OUT049",3702.9849525027
"FDK36","OUT018",703.186018510958
"FDP08","OUT027",5414.47517041112
"FDF44","OUT017",2137.32501809752
"NCU53","OUT017",2580.05614989241
"FDF47","OUT035",3559.38875702396
"FDS55","OUT010",510.872208561828
"FDZ52","OUT010",332.859699388175
"FDL04","OUT018",1306.48016056888
"NCM26","OUT035",2397.04187709472
"FDX43","OUT049",2620.54202331438
"FDP52","OUT049",3839.63082371228
"DRK49","OUT045",647.173547397192
"FDE38","OUT013",2562.32615544302
"DRF13","OUT035",2670.16499074602
"FDK41","OUT010",235.557016364684
"FDJ04","OUT027",2808.14362703745
"FDZ44","OUT018",1589.3361829854
"FDS11","OUT013",3862.36500215977
"FDA55","OUT049",3558.97179404472
"NCW53","OUT046",2771.43286426053
"FDB49","OUT027",2684.98103388185
"FDD23","OUT017",3225.7534858571
"NCV42","OUT045",1584.51330904194
"NCZ29","OUT018",1799.88885689642
"FDQ26","OUT013",727.268607270639
"FDV08","OUT017",657.062994311467
"FDC53","OUT049",1596.2526180067
"FDV58","OUT010",598.71909824824
"NCP02","OUT019",228.185270324714
"DRI37","OUT045",841.524134588167
"FDQ12","OUT049",3960.36709278063
"FDE33","OUT046",1424.10686516322
"FDX27","OUT045",1470.37405965372
"FDM22","OUT017",809.408739661932
"NCH30","OUT019",286.003824044708
"FDC04","OUT017",3897.48938288871
"FDO38","OUT046",1389.9333120402
"FDV52","OUT027",2855.74667144204
"FDB32","OUT013",1542.89240019089
"FDV43","OUT018",614.437925120913
"FDI24","OUT018",2549.96259753874
"FDR40","OUT017",1665.41154059064
"FDW02","OUT049",2149.11183956246
"FDE44","OUT049",847.004589968996
"FDL38","OUT046",1601.23572860685
"NCT54","OUT010",342.105836670826
"DRJ39","OUT010",1181.82383898224
"FDW55","OUT049",3868.96190638965
"DRF13","OUT019",336.901054490422
"NCW17","OUT049",2196.08312443605
"FDP13","OUT035",832.862600473265
"FDS08","OUT018",2636.81420638048
"NCP17","OUT035",1041.0888013832
"NCO53","OUT035",2910.8738993942
"FDH19","OUT045",2687.78297912199
"FDJ04","OUT017",2054.37038971786
"FDG10","OUT049",989.253356462332
"FDA40","OUT010",313.930755107002
"FDI53","OUT045",2510.76957532013
"FDU09","OUT010",272.483435709342
"FDK60","OUT045",1487.90176658986
"FDR43","OUT017",649.234514658581
"FDW22","OUT017",3955.3121770843
"DRP47","OUT010",772.288394129161
"DRG48","OUT010",579.186313371281
"FDA14","OUT035",2634.61424496921
"FDU49","OUT013",1305.86526023812
"FDK28","OUT045",4301.40171664431
"FDT19","OUT046",2775.55746114234
"NCQ42","OUT045",1742.99946348129
"FDD03","OUT045",3738.58400307877
"NCM53","OUT013",1598.01932831598
"NCX53","OUT045",2004.64142650409
"FDV14","OUT027",2432.31147278878
"NCZ54","OUT017",2599.30759890294
"FDB39","OUT013",708.585761898899
"DRC24","OUT046",2209.86624490761
"FDY36","OUT013",1334.0194443608
"FDN01","OUT035",3214.24808449207
"DRH25","OUT046",820.456479459991
"FDV08","OUT046",795.87333683357
"NCP53","OUT049",3849.47749474145
"FDU52","OUT010",459.88458610526
"NCI42","OUT045",3261.13245097702
"FDZ14","OUT035",1972.14589999556
"FDF11","OUT046",3432.01181537328
"FDQ13","OUT018",1174.08563252784
"FDO32","OUT010",218.929923950314
"DRJ37","OUT018",2272.1220329451
"FDY43","OUT046",2659.47143682663
"NCT41","OUT017",2597.92069971723
"NCV17","OUT045",2045.08269802375
"FDM04","OUT027",1730.11149401926
"DRB48","OUT018",552.107302092584
"FDM24","OUT013",2593.10904422061
"FDT37","OUT049",4239.8690152677
"NCO05","OUT010",356.911730529839
"FDL13","OUT046",3886.79896217586
"FDL15","OUT017",2370.6120656217
"FDB11","OUT018",2639.28721735757
"FDL14","OUT019",375.485814865629
"FDY10","OUT019",284.568756133442
"FDJ40","OUT049",1739.96904506939
"NCW18","OUT046",3503.74986941102
"NCY06","OUT013",2072.54703642702
"DRE13","OUT018",1361.44616118791
"FDA26","OUT045",3641.27108462183
"NCE19","OUT010",246.220097517543
"FDE33","OUT035",1306.58947599597
"DRL59","OUT027",1487.55545804661
"FDY07","OUT046",728.050731335774
"FDF57","OUT018",2320.26831430845
"FDM58","OUT035",1684.01221854618
"FDP26","OUT027",2841.67243772614
"FDY32","OUT046",2607.09764088969
"FDD51","OUT010",188.091722988006
"FDU22","OUT018",1827.6832627552
"FDZ49","OUT018",3280.66639927257
"NCI42","OUT017",3861.19632919382
"FDT04","OUT027",1300.22722118838
"NCU41","OUT045",2726.41418155727
"FDS56","OUT045",3954.61263603179
"NCN42","OUT017",2300.36837373781
"FDK34","OUT046",3508.67770863177
"FDB03","OUT017",4060.50798007625
"DRJ25","OUT035",799.051396076431
"FDT25","OUT027",3262.45930081628
"FDN20","OUT013",2580.09465365231
"FDP09","OUT013",3464.15787354348
"FDM20","OUT019",575.898969611235
"NCG55","OUT046",2040.24337431365
"NCP14","OUT045",1688.78617687231
"NCH06","OUT046",3433.21245494401
"FDV52","OUT013",1839.99857351582
"NCL07","OUT035",780.538801289302
"DRJ11","OUT027",4962.35924770207
"DRO59","OUT013",1391.83272616476
"FDW15","OUT010",477.755451372707
"NCQ30","OUT035",1923.37553312158
"NCN54","OUT019",237.699250382585
"FDY01","OUT027",2786.75676822041
"FDX39","OUT035",3847.06537505559
"FDH53","OUT027",2484.59482636876
"FDA57","OUT035",684.95633831086
"NCC07","OUT010",413.39000457611
"FDU28","OUT013",2964.42311274097
"FDK36","OUT010",235.60260075376
"FDR36","OUT018",628.633490317726
"NCQ17","OUT035",2692.47864760743
"FDS28","OUT019",177.701899491919
"FDE08","OUT045",2516.40800490867
"FDU22","OUT046",2248.94279258037
"FDG41","OUT045",1483.45029181942
"FDO31","OUT010",289.181160767917
"FDM21","OUT019",610.161290981814
"FDU40","OUT017",2681.04827664334
"FDV36","OUT018",1594.62190388855
"FDT10","OUT027",1583.73165364486
"FDX38","OUT045",685.955686526555
"NCU30","OUT027",4169.03712947551
"NCV06","OUT049",3529.83849864535
"FDT16","OUT035",4231.95695235486
"NCP41","OUT027",2583.28196569455
"FDZ56","OUT017",2946.927294004
"FDC22","OUT035",3354.99031157118
"FDU10","OUT035",776.603739580794
"FDS46","OUT045",1858.13190288333
"FDO08","OUT049",2623.83412964632
"NCV42","OUT018",1726.8391396658
"FDP33","OUT035",4076.90508122753
"FDJ12","OUT046",3869.25492508579
"FDH04","OUT045",1527.99528984103
"NCU54","OUT013",3134.64365301623
"FDO36","OUT010",580.489871874367
"FDT37","OUT027",6122.32005434119
"FDD14","OUT010",608.042728908537
"FDA16","OUT013",3644.05142845523
"NCS42","OUT019",274.176990531838
"FDP10","OUT019",273.368630014775
"FDQ28","OUT049",2627.11140259622
"FDK57","OUT010",367.747642781449
"FDK02","OUT013",2171.71452031573
"FDW47","OUT018",1599.73269984085
"NCC42","OUT018",1816.14091741559
"FDQ37","OUT018",2549.68132592244
"FDL40","OUT046",1530.02277444823
"DRE13","OUT010",281.124068678189
"FDQ34","OUT027",2792.56566005282
"NCB54","OUT046",2088.88638421114
"FDS48","OUT049",2649.25057605717
"FDO15","OUT045",1138.3327449917
"NCT30","OUT013",717.197122464715
"FDU49","OUT027",2484.3406446864
"FDE21","OUT046",1984.40136868365
"FDS49","OUT019",266.876717150154
"FDT38","OUT027",2395.33979423413
"FDZ01","OUT045",1526.74553375174
"FDC41","OUT035",1235.33921503826
"DRG13","OUT010",454.855354709244
"NCZ42","OUT018",3128.70192327592
"NCM07","OUT045",1418.52688046415
"NCV17","OUT018",1853.71785397758
"DRK39","OUT035",1504.56768997297
"FDS37","OUT018",1553.39201067055
"FDV12","OUT019",268.800572440669
"NCG19","OUT018",3614.98851744106
"FDS51","OUT013",750.983645070552
"NCO14","OUT046",778.668489422641
"FDC38","OUT046",2106.34549235607
"FDN15","OUT046",1954.90311449351
"NCH42","OUT013",3846.99203649477
"FDQ22","OUT046",660.918479174043
"FDC05","OUT013",3178.32851581803
"FDZ31","OUT013",3073.88758444569
"DRJ23","OUT049",3039.87061001299
"FDC52","OUT035",2822.85134660043
"DRD12","OUT010",289.22930922441
"FDV55","OUT017",2293.57056977385
"FDD32","OUT046",1422.39947861793
"FDR01","OUT049",3020.46360744568
"FDY08","OUT019",368.580371219503
"FDQ45","OUT045",2877.95497076689
"DRN11","OUT027",3674.62487188518
"NCS05","OUT018",1771.84511295899
"FDY32","OUT035",2806.36755512634
"NCD31","OUT045",2764.60164410954
"NCE06","OUT049",2656.0283547161
"NCP14","OUT046",1741.47024264912
"NCF18","OUT019",445.716327160364
"FDF14","OUT018",2403.95302931822
"FDB22","OUT017",2503.94243779128
"NCH54","OUT049",2918.08014326415
"FDU27","OUT035",778.924668354662
"FDS58","OUT027",4427.7527567074
"NCU29","OUT035",2562.19878994402
"FDJ57","OUT013",2961.33348286035
"FDL56","OUT049",1457.75494824136
"FDH60","OUT035",3209.10521331364
"FDN24","OUT018",735.167683402443
"FDD02","OUT017",2133.37385436612
"FDP15","OUT017",4431.04914622179
"FDB28","OUT027",5117.09210691153
"DRC49","OUT045",2475.93303248736
"NCG30","OUT018",1727.96353251586
"FDJ14","OUT049",1309.01208747223
"FDL52","OUT045",726.019988975248
"NCG19","OUT027",5665.98366803504
"NCN41","OUT035",1970.93777284018
"FDW22","OUT013",3738.55957019697
"FDI02","OUT013",1770.22599293635
"FDV51","OUT045",2533.83748189673
"FDV48","OUT046",1537.00029840919
"NCL17","OUT019",367.966709889681
"FDP46","OUT045",1371.15961232602
"FDU10","OUT045",637.080596249618
"FDT37","OUT010",865.704910814868
"FDI27","OUT035",857.291826306526
"FDN51","OUT046",3825.88029229371
"FDW07","OUT035",1335.66298398585
"FDN45","OUT049",3343.17111062462
"DRN37","OUT027",4266.16843166043
"DRF48","OUT049",3071.27827009629
"FDP38","OUT019",139.214572441741
"NCX18","OUT027",5001.71251153756
"FDK45","OUT018",1533.08945444242
"FDZ37","OUT049",1333.58103315254
"FDS50","OUT018",3145.40653324107
"NCR54","OUT018",2426.94251770357
"NCS17","OUT035",1490.45733269356
"FDV31","OUT046",2768.75406322242
"DRE27","OUT017",1729.34600313924
"FDN60","OUT013",2595.54789421042
"FDK26","OUT013",2884.3721078059
"FDX37","OUT018",1288.92762622097
"FDW31","OUT046",3140.50927259576
"FDX26","OUT018",2642.06400612401
"DRL49","OUT019",327.836581669883
"FDU49","OUT017",1307.51932009318
"FDY58","OUT046",3446.83082658821
"FDN03","OUT045",4207.51242668242
"NCV06","OUT010",598.853953106294
"FDH53","OUT045",1234.41966102008
"FDG31","OUT018",859.164631748197
"NCC06","OUT045",2019.69074538974
"FDS13","OUT049",3958.63864219283
"FDP16","OUT035",4162.59524778577
"FDA35","OUT013",2151.76778843982
"DRP47","OUT018",3440.6240998666
"FDY28","OUT010",787.771140192267
"FDY20","OUT035",1524.7564725336
"NCH30","OUT017",1728.67337198644
"NCR29","OUT019",197.242046119477
"NCP05","OUT013",2676.45092954637
"NCF30","OUT019",304.909373815154
"FDA08","OUT035",2738.63414399653
"FDN51","OUT027",6291.14890180124
"FDH12","OUT046",1754.69574061448
"FDY39","OUT017",3030.45254349975
"NCO53","OUT045",2722.08420775059
"FDB40","OUT046",2302.70948932725
"FDH02","OUT049",1315.5352955614
"FDY11","OUT027",2262.47584012547
"FDQ09","OUT019",289.129890415879
"FDP16","OUT013",3839.41253601647
"NCF55","OUT018",641.710981308992
"FDY09","OUT027",4980.07766194043
"FDY39","OUT045",3018.59031343288
"NCU53","OUT049",2748.6940501769
"NCT41","OUT049",2830.8405678487
"FDJ45","OUT046",630.230903468803
"FDR28","OUT013",2601.77385047804
"FDN08","OUT013",1736.74090382422
"FDJ07","OUT049",1746.84436735622
"FDZ09","OUT027",4466.97020298174
"FDQ14","OUT017",2494.58467841122
"FDY12","OUT027",1587.25057850448
"FDK57","OUT046",2010.49012219458
"FDD20","OUT049",1954.93507332208
"FDS36","OUT018",1516.08996016883
"FDI40","OUT049",1684.21870206339
"FDJ40","OUT045",1719.67639249871
"FDE08","OUT013",2262.10714618176
"DRK01","OUT013",1561.00291793224
"FDC58","OUT049",718.361246370887
"FDE50","OUT046",2935.85811995898
"FDX48","OUT035",2628.96987650441
"DRM35","OUT018",2513.34900511162
"FDG41","OUT013",1748.60983519101
"FDB52","OUT046",3648.93034765586
"FDV19","OUT045",2607.17923941979
"DRG48","OUT017",2558.39041467847
"FDI26","OUT013",2779.82156433222
"FDU11","OUT019",325.051482909483
"FDF59","OUT019",320.683203408903
"FDR07","OUT049",1384.09300608085
"NCE06","OUT017",2415.30668043389
"FDE10","OUT046",2241.44857119224
"NCO55","OUT046",1776.03477518214
"FDZ13","OUT013",829.522760187425
"FDT50","OUT017",1755.00607139108
"FDH12","OUT010",279.95231246275
"FDD21","OUT045",1708.69506391472
"NCM05","OUT013",4010.68795702833
"FDK04","OUT013",819.200056556911
"FDN33","OUT017",1917.18699772813
"NCM18","OUT010",283.441276347343
"DRC25","OUT049",1490.44923532105
"FDT47","OUT017",1811.40978304476
"FDD45","OUT027",2810.07312376507
"NCD07","OUT018",1766.42588837243
"NCY54","OUT010",547.886848035454
"FDL12","OUT049",863.948174051842
"FDL02","OUT017",1618.86560930307
"FDC60","OUT035",1695.54141678338
"FDR37","OUT017",3164.20063454925
"FDY16","OUT017",3105.05241699569
"FDU26","OUT045",1827.32150763095
"FDN24","OUT013",726.068018323482
"FDH44","OUT013",2224.19389987125
"FDE23","OUT010",182.342991256627
"FDW60","OUT017",2860.88438205447
"FDQ55","OUT049",1855.96482286325
"FDV32","OUT027",2026.09782767186
"FDV03","OUT010",489.183210300483
"FDY14","OUT010",1067.7980132177
"NCL55","OUT027",5630.23831660532
"DRF25","OUT017",671.959367690929
"FDX03","OUT046",708.280016457642
"FDF40","OUT045",3543.37206420739
"FDX24","OUT010",244.025317556159
"FDA25","OUT049",1619.78158082777
"FDH21","OUT018",2405.24284517216
"FDB47","OUT010",772.850120579028
"FDT34","OUT019",355.44538855064
"FDS39","OUT010",481.522744823671
"NCU05","OUT046",1478.42961966677
"FDE02","OUT049",1556.77235099157
"FDL25","OUT035",1526.47822999739
"FDC50","OUT049",1585.06115505175
"FDZ32","OUT049",1571.55549586819
"FDV14","OUT045",1305.04469147867
"FDR07","OUT045",1463.92935376413
"FDB26","OUT049",773.836703496864
"NCR50","OUT045",2389.07549021005
"FDP01","OUT018",2045.09485237235
"FDH57","OUT045",1899.73490766594
"FDM60","OUT027",1414.78563048565
"FDA45","OUT017",2934.79567741431
"FDU55","OUT017",4492.02094247947
"FDH40","OUT035",1335.21154387409
"FDG40","OUT019",119.071808102305
"FDT12","OUT049",4354.80692521247
"DRL59","OUT045",820.62552852987
"FDT47","OUT018",1593.15770667214
"FDI60","OUT017",1169.86692467046
"DRF51","OUT027",1385.71670540814
"NCK31","OUT049",850.291748417177
